temp,dewp,slp,stp,visib,wdsp,mxspd,max,min,prcp,sndp,year,month,day,fog,rain,snow,hail,thunder,tornado
34.1,26.6,1022.6,999.6,10.0,4.6,7.8,46.8,24.1,0.0066666666666666645,0.0,2013,2,28,0,0,0,0,0,0
38.0,29.1,1012.9,990.4,9.6,8.3,13.6,49.5,30.6,0.0033333333333333305,0.0,2013,3,1,0,0,0,0,0,0
33.7,28.0,1013.8,991.0,9.1,7.2,7.8,40.6,29.1,0.0,0.0,2013,3,2,0,0,0,0,0,0
36.3,22.0,1014.4,991.8,10.4,6.3,9.7,49.3,25.2,0.0,0.0,2013,3,3,0,0,0,0,0,0
30.0,19.8,1016.7,993.7,12.4,11.1,17.5,36.1,24.1,0.0,0.0,2013,3,4,0,0,1,0,0,0
28.2,14.6,1029.5,1006.2,12.4,6.1,11.7,38.8,17.4,0.01,0.0,2013,3,5,0,0,0,0,0,0
36.6,24.0,1023.8,1000.9,11.7,12.1,15.5,52.0,25.2,0.02,0.0,2013,3,6,0,0,0,0,0,0
43.9,33.1,1012.8,990.6,10.5,8.0,11.7,57.2,34.3,0.03,0.0,2013,3,7,0,0,0,0,0,0
38.0,34.6,1009.7,988.7,6.1,10.3,15.5,42.8,32.0,0.04,0.0,2013,3,8,0,1,0,0,0,0
31.0,28.5,1008.7,986.0,6.0,7.2,11.7,34.2,28.0,0.02,0.0,2013,3,9,0,0,0,0,0,0
35.2,34.8,1004.0,981.6,1.3,5.3,7.8,38.8,31.1,0.12,0.0,2013,3,10,1,1,0,0,0,0
34.0,32.8,1001.3,978.9,2.2,6.7,9.7,38.1,31.5,0.08,0.0,2013,3,11,1,0,0,0,0,0
31.9,29.1,1004.2,981.6,4.7,5.1,5.8,34.7,30.2,0.06666666666666667,0.0,2013,3,12,0,0,0,0,0,0
33.6,30.6,1006.1,983.5,5.0,5.1,7.8,36.5,30.6,0.05333333333333333,0.0,2013,3,13,0,0,0,0,0,0
43.9,42.3,1001.3,979.4,2.4,10.8,13.6,49.8,34.9,0.04,0.0,2013,3,14,1,1,0,0,0,0
46.4,32.7,990.1,968.5,12.4,16.4,31.1,63.1,27.0,0.02,0.0,2013,3,15,0,0,0,0,0,0
26.1,13.7,1009.5,986.5,12.4,9.0,11.7,34.7,21.4,0.0,0.0,2013,3,16,0,0,1,0,0,0
25.8,12.3,1019.3,996.1,12.4,5.1,7.8,36.7,17.6,0.02666666666666667,0.0,2013,3,17,0,0,0,0,0,0
31.9,17.1,1019.7,996.7,12.4,5.8,9.7,43.3,18.0,0.05333333333333334,0.0,2013,3,18,0,0,0,0,0,0
38.2,35.3,1003.6,981.3,4.6,8.6,13.6,43.7,34.7,0.08,0.0,2013,3,19,0,1,0,0,0,0
41.8,28.4,1008.4,986.2,9.9,6.8,13.6,54.7,34.7,0.16,0.0,2013,3,20,0,0,0,0,0,0
45.8,28.2,1011.9,989.7,12.4,6.6,11.7,59.5,32.7,0.24,0.0,2013,3,21,0,0,0,0,0,0
44.4,41.5,996.1,974.3,4.4,7.4,11.7,48.2,40.6,0.32,0.0,2013,3,22,0,1,0,0,0,0
22.5,17.2,1004.7,982.1,3.0,14.9,19.4,30.9,17.4,0.07,0.0,2013,3,23,0,1,1,0,0,0
20.0,10.5,1016.7,993.2,11.5,11.1,13.6,25.7,12.9,0.02,0.4,2013,3,24,0,0,0,0,0,0
25.6,14.9,1020.2,997.0,12.4,6.8,7.8,33.1,18.5,0.09000000000000001,0.0,2013,3,25,0,0,0,0,0,0
24.3,22.2,1014.2,991.0,2.7,7.1,11.7,27.3,4.8,0.16,0.4,2013,3,26,0,0,1,0,0,0
29.0,19.3,1015.3,992.3,11.0,8.9,11.7,33.8,23.0,0.02,2.4,2013,3,27,0,0,1,0,0,0
30.8,12.7,1022.1,999.0,12.4,7.5,9.7,37.4,26.2,0.0,0.0,2013,3,28,0,0,0,0,0,0
33.0,19.4,1024.3,1001.3,12.4,8.5,13.6,43.3,23.7,0.03,0.0,2013,3,29,0,0,0,0,0,0
38.3,37.5,1012.7,990.2,2.1,11.3,15.5,43.3,30.9,0.06,0.0,2013,3,30,0,1,0,0,0,0
51.4,46.0,1006.9,985.1,7.2,7.8,9.7,65.8,40.6,0.02,0.0,2013,3,31,1,0,0,0,0,0
55.0,43.7,1004.5,982.9,11.7,7.3,9.7,70.3,45.7,0.0,0.0,2013,4,1,0,0,0,0,0,0
45.2,32.8,1013.8,991.6,11.2,8.7,11.7,55.4,37.0,0.02666666666666667,0.0,2013,4,2,0,0,0,0,0,0
44.0,31.3,1013.7,991.4,12.4,9.5,13.6,55.8,33.3,0.05333333333333334,0.0,2013,4,3,0,0,0,0,0,0
46.8,44.7,1008.9,986.9,3.7,7.5,11.7,52.0,40.3,0.08,0.0,2013,4,4,0,1,0,0,0,0
51.6,44.3,1009.7,987.9,8.2,5.5,7.8,59.2,46.8,0.03,0.0,2013,4,5,1,1,0,0,0,0
48.8,44.5,1007.0,985.1,6.9,6.7,9.7,58.6,41.4,0.16,0.0,2013,4,6,0,1,0,0,0,0
38.1,31.9,1015.3,992.7,11.7,7.5,9.7,42.4,35.6,0.14,0.0,2013,4,7,0,0,0,0,0,0
37.0,29.9,1012.8,990.3,11.7,8.5,11.7,40.1,32.9,0.12,0.0,2013,4,8,0,0,0,0,0,0
40.1,28.3,1014.9,992.4,12.4,3.6,5.8,49.5,28.4,0.09999999999999999,0.0,2013,4,9,0,0,0,0,0,0
44.0,32.2,1014.7,992.5,12.4,3.9,5.8,52.5,37.8,0.07999999999999999,0.0,2013,4,10,0,0,0,0,0,0
45.0,35.5,1016.3,994.0,11.2,4.4,9.7,52.2,32.5,0.059999999999999984,0.0,2013,4,11,0,0,0,0,0,0
45.8,39.2,1018.5,996.3,9.6,6.3,9.7,54.9,34.7,0.03999999999999998,0.0,2013,4,12,1,0,0,0,0,0
47.0,44.0,1017.3,995.1,4.9,7.8,9.7,51.8,43.2,0.02,0.0,2013,4,13,0,1,0,0,0,0
51.3,45.9,1019.5,997.4,7.2,8.6,13.6,59.2,46.4,0.43,0.0,2013,4,14,0,1,0,0,0,0
48.0,44.4,1025.5,1003.2,5.7,11.7,15.5,50.7,42.8,0.16,0.0,2013,4,15,0,0,0,0,0,0
50.8,32.9,1026.4,1004.2,10.9,10.9,21.4,61.9,39.6,0.152,0.0,2013,4,16,0,0,0,0,0,0
50.4,28.9,1025.3,1003.0,12.4,6.3,13.6,62.8,37.2,0.14400000000000002,0.0,2013,4,17,0,0,0,0,0,0
56.1,33.8,1022.6,1000.7,12.4,9.2,15.5,69.1,43.2,0.136,0.0,2013,4,18,0,0,0,0,0,0
57.0,34.3,1020.2,998.3,12.4,3.4,7.8,68.4,41.5,0.128,0.0,2013,4,19,0,0,0,0,0,0
59.4,36.2,1017.4,995.7,12.4,3.4,7.8,71.1,44.4,0.12,0.0,2013,4,20,0,0,0,0,0,0
53.4,36.4,1017.1,995.2,12.4,12.1,23.3,62.8,44.1,0.112,0.0,2013,4,21,0,0,0,0,0,0
50.2,26.2,1019.7,997.6,12.4,6.8,11.7,61.0,37.2,0.10400000000000001,0.0,2013,4,22,0,0,0,0,0,0
55.2,30.6,1020.9,999.0,12.4,4.9,7.8,67.5,41.0,0.096,0.0,2013,4,23,0,0,0,0,0,0
62.2,42.8,1020.9,999.2,12.4,6.8,11.7,76.6,47.1,0.08800000000000001,0.0,2013,4,24,0,0,0,0,0,0
61.6,42.7,1020.8,999.2,12.4,4.9,9.7,76.5,45.7,0.08,0.0,2013,4,25,0,0,0,0,0,0
62.0,45.7,1018.3,996.7,12.4,4.1,5.8,74.1,50.9,0.07200000000000001,0.0,2013,4,26,0,0,0,0,0,0
66.1,44.8,1012.1,990.9,12.4,10.9,15.5,81.0,53.1,0.064,0.0,2013,4,27,0,0,0,0,0,0
67.9,47.8,1010.1,989.0,12.4,8.0,11.7,83.8,53.4,0.05600000000000001,0.0,2013,4,28,0,0,0,0,0,0
65.6,51.4,1020.3,998.9,12.4,4.1,7.8,77.0,52.5,0.048,0.0,2013,4,29,0,0,0,0,0,0
70.6,53.2,1021.5,1000.2,12.4,7.0,11.7,84.7,57.7,0.04000000000000001,0.0,2013,4,30,0,0,0,0,0,0
71.4,50.7,1019.9,998.7,12.4,8.0,11.7,83.8,58.3,0.032,0.0,2013,5,1,0,0,0,0,0,0
60.6,51.0,1021.2,999.5,11.3,9.0,15.5,72.5,52.5,0.023999999999999994,0.0,2013,5,2,0,0,0,0,0,0
67.1,51.5,1016.1,994.8,11.5,4.1,5.8,80.1,49.6,0.016000000000000014,0.0,2013,5,3,0,0,0,0,0,0
70.5,51.6,1012.5,991.5,12.4,4.7,7.8,82.4,55.0,0.008000000000000007,0.0,2013,5,4,0,0,0,0,0,0
62.4,51.3,1019.3,997.8,11.6,7.4,9.7,70.2,54.0,0.0,0.0,2013,5,5,0,0,0,0,0,0
63.7,45.3,1023.1,1001.5,12.4,5.8,7.8,77.2,49.1,0.11777777777777779,0.0,2013,5,6,0,0,0,0,0,0
64.1,38.3,1023.2,1001.6,12.4,4.4,5.8,75.9,48.9,0.23555555555555557,0.0,2013,5,7,0,0,0,0,0,0
64.8,39.1,1021.8,1000.2,12.4,3.9,7.8,77.0,48.9,0.3533333333333334,0.0,2013,5,8,0,0,0,0,0,0
66.9,39.9,1020.8,999.4,12.4,3.9,7.8,78.8,49.6,0.47111111111111115,0.0,2013,5,9,0,0,0,0,0,0
69.0,42.3,1018.0,996.7,12.4,3.6,5.8,82.2,51.6,0.5888888888888889,0.0,2013,5,10,0,0,0,0,0,0
69.8,38.7,1012.7,991.5,12.4,4.2,7.8,81.9,50.7,0.7066666666666668,0.0,2013,5,11,0,0,0,0,0,0
69.7,36.2,1006.8,985.6,12.4,5.8,11.7,80.6,50.7,0.8244444444444445,0.0,2013,5,12,0,0,0,0,0,0
66.9,52.5,1005.0,984.0,12.4,5.1,5.8,77.7,52.2,0.9422222222222223,0.0,2013,5,13,0,0,0,0,0,0
61.8,57.7,1005.9,984.7,8.3,3.1,5.8,73.6,58.6,1.06,0.0,2013,5,14,0,1,0,0,1,0
64.9,58.7,1007.1,986.0,7.2,2.9,5.8,74.1,56.1,0.9862500000000001,0.0,2013,5,15,1,0,0,0,0,0
67.2,54.4,1010.8,989.6,10.0,3.9,7.8,77.0,57.6,0.9125000000000001,0.0,2013,5,16,0,0,0,0,0,0
67.2,50.6,1012.7,991.4,11.3,3.9,5.8,78.6,51.8,0.83875,0.0,2013,5,17,0,0,0,0,0,0
68.3,53.2,1013.0,991.9,11.5,3.9,5.8,80.1,53.1,0.765,0.0,2013,5,18,0,0,0,0,0,0
69.3,54.8,1014.2,993.0,12.4,3.9,5.8,81.5,56.1,0.69125,0.0,2013,5,19,0,0,0,0,0,0
72.5,55.8,1013.3,992.3,11.7,5.1,9.7,83.7,59.7,0.6174999999999999,0.0,2013,5,20,0,0,0,0,0,0
70.9,53.7,1011.8,990.8,12.4,3.3,5.8,81.0,60.4,0.54375,0.0,2013,5,21,0,0,0,0,0,0
67.8,53.8,1009.3,988.2,8.5,5.1,9.7,81.9,57.2,0.47,0.0,2013,5,22,0,1,0,0,1,0
64.0,60.8,1003.4,982.3,5.8,5.8,7.8,70.7,56.8,0.63,0.0,2013,5,23,0,1,0,0,1,0
64.8,56.3,1001.2,980.1,11.3,6.9,9.7,77.2,57.6,0.19,0.0,2013,5,24,0,0,0,0,1,0
62.5,51.1,1007.7,986.4,11.2,3.3,3.9,71.6,54.5,0.115,0.0,2013,5,25,0,0,0,0,0,0
67.8,55.1,1008.6,987.7,9.9,5.8,9.7,77.9,55.2,0.04,0.0,2013,5,26,0,0,0,0,0,0
61.9,51.0,1007.6,986.3,9.9,6.1,7.8,69.6,53.6,0.05333333333333334,0.0,2013,5,27,0,0,0,0,0,0
59.1,47.7,1011.9,990.4,10.4,4.9,7.8,67.3,46.8,0.06666666666666667,0.0,2013,5,28,0,1,0,0,0,0
64.4,49.0,1012.1,990.8,11.0,5.8,9.7,75.6,55.6,0.08,0.0,2013,5,29,0,1,0,0,0,0
68.4,51.8,1008.5,987.4,10.6,4.9,9.7,80.2,51.1,0.10666666666666667,0.0,2013,5,30,0,0,0,0,0,0
67.7,54.6,1004.0,981.7,11.2,7.8,15.5,81.1,59.0,0.13333333333333333,0.0,2013,5,31,0,1,0,0,0,0
61.0,48.8,1006.5,985.1,11.2,5.2,7.8,69.3,50.9,0.16,0.0,2013,6,1,0,0,0,0,0,0
63.9,49.2,1007.5,986.2,12.4,3.4,7.8,76.1,48.9,0.08,0.0,2013,6,2,0,0,0,0,0,0
62.2,52.1,1006.9,985.6,11.0,3.5,5.8,73.8,52.3,0.0,0.0,2013,6,3,0,0,0,0,0,0
62.1,54.7,1009.7,988.3,8.2,3.6,3.9,74.3,52.3,0.16,0.0,2013,6,4,0,0,0,0,1,0
61.1,58.4,1012.0,990.6,5.6,4.3,5.8,70.7,58.5,0.88,0.0,2013,6,5,0,1,0,0,1,0
62.7,59.3,1012.4,991.0,7.2,4.5,7.8,71.1,59.0,0.03,0.0,2013,6,6,0,0,0,0,0,0
62.4,57.8,1013.5,992.1,6.6,4.2,7.8,70.2,57.6,0.08,0.0,2013,6,7,1,0,0,0,0,0
65.3,58.4,1014.2,992.9,6.6,2.8,3.9,77.5,56.5,0.02,0.0,2013,6,8,1,0,0,0,1,0
68.7,56.8,1013.2,992.0,10.2,2.2,3.9,80.2,55.2,0.05500000000000001,0.0,2013,6,9,0,0,0,0,0,0
71.2,58.4,1012.0,991.0,10.3,4.9,7.8,80.8,59.5,0.09000000000000001,0.0,2013,6,10,0,0,0,0,0,0
70.6,56.0,1010.8,989.8,10.3,6.1,9.7,82.0,58.6,0.125,0.0,2013,6,11,0,0,0,0,0,0
72.3,54.9,1010.8,989.8,11.0,4.4,7.8,84.4,58.3,0.16,0.0,2013,6,12,0,1,0,0,1,0
70.3,59.5,1014.1,993.0,11.5,8.0,11.7,82.2,63.1,0.21,0.0,2013,6,13,0,0,0,0,1,0
72.4,62.3,1013.1,992.1,10.6,8.9,13.6,82.6,61.5,0.63,0.0,2013,6,14,0,1,0,0,1,0
75.6,63.9,1009.8,989.0,11.4,9.2,11.7,84.0,62.1,0.39,0.0,2013,6,15,0,0,0,0,0,0
72.7,64.4,1010.5,989.6,11.2,6.6,11.7,83.1,65.1,0.34,0.0,2013,6,16,0,0,0,0,1,0
74.1,59.1,1013.5,992.6,11.0,8.3,11.7,83.3,65.1,0.29000000000000004,0.0,2013,6,17,0,0,0,0,0,0
70.8,51.0,1016.8,995.6,12.4,7.8,11.7,78.6,59.9,0.24,0.0,2013,6,18,0,0,0,0,0,0
68.7,53.3,1017.3,996.0,12.4,5.3,9.7,78.3,61.2,0.19,0.0,2013,6,19,0,0,0,0,0,0
68.3,50.7,1020.2,998.8,12.4,3.9,7.8,78.8,54.0,0.14,0.0,2013,6,20,0,0,0,0,0,0
72.6,50.7,1017.5,996.4,12.4,3.1,3.9,83.7,57.6,0.08999999999999997,0.0,2013,6,21,0,0,0,0,0,0
75.3,58.3,1012.7,991.8,11.2,3.9,5.8,89.1,64.0,0.04,0.0,2013,6,22,0,0,0,0,1,0
71.2,65.2,1010.8,989.8,6.3,2.7,3.9,85.3,63.3,0.08,0.0,2013,6,23,1,1,0,0,1,0
72.3,59.9,1010.7,989.8,9.4,4.9,7.8,83.5,59.9,0.05333333333333333,0.0,2013,6,24,1,0,0,0,0,0
74.1,59.3,1012.0,991.1,12.4,3.2,5.8,86.7,58.1,0.026666666666666665,0.0,2013,6,25,0,0,0,0,0,0
74.1,62.8,1014.5,993.6,12.1,3.9,5.8,88.2,63.1,0.0,0.0,2013,6,26,0,0,0,0,1,0
70.0,64.1,1016.5,995.4,7.7,4.2,7.8,84.9,64.2,0.63,0.0,2013,6,27,0,1,0,0,1,0
76.0,64.6,1012.6,991.8,9.2,4.4,9.7,90.0,64.9,0.325,0.0,2013,6,28,0,0,0,0,0,0
70.1,62.7,1010.6,989.6,8.9,6.1,11.7,81.0,62.4,0.02,0.0,2013,6,29,0,0,0,0,1,0
67.0,62.7,1008.4,987.3,7.3,8.0,9.7,76.3,62.6,0.28,0.0,2013,6,30,0,1,0,0,1,0
64.3,57.7,1008.4,987.2,9.2,10.0,11.7,72.7,59.5,2.24,0.0,2013,7,1,0,1,0,0,1,0
65.8,52.9,1012.9,991.6,11.2,9.0,13.6,74.3,57.9,1.79,0.0,2013,7,2,0,1,0,0,0,0
64.8,62.1,1014.0,992.8,6.1,7.4,7.8,72.9,58.8,1.34,0.0,2013,7,3,0,1,0,0,0,0
71.9,62.2,1015.2,994.1,8.9,4.6,7.8,84.2,64.8,0.12,0.0,2013,7,4,0,1,0,0,0,0
75.0,60.5,1017.2,996.2,12.4,5.8,9.7,85.5,61.7,0.07,0.0,2013,7,5,0,0,0,0,0,0
72.0,62.5,1018.3,997.2,11.5,5.0,9.7,85.5,63.5,0.02,0.0,2013,7,6,0,0,0,0,1,0
76.0,62.5,1019.7,998.7,10.6,4.6,7.8,86.9,62.4,0.05666666666666667,0.0,2013,7,7,0,0,0,0,0,0
72.9,61.0,1020.5,999.3,12.0,7.3,9.7,82.8,63.7,0.09333333333333334,0.0,2013,7,8,0,0,0,0,0,0
70.7,56.3,1019.4,998.1,12.4,4.4,7.8,80.6,59.7,0.13,0.0,2013,7,9,0,0,0,0,0,0
71.9,57.5,1012.9,991.9,12.4,2.6,3.9,83.7,60.3,0.16666666666666666,0.0,2013,7,10,0,0,0,0,0,0
73.2,58.8,1010.4,989.5,12.4,3.6,5.8,83.7,62.6,0.20333333333333334,0.0,2013,7,11,0,0,0,0,0,0
72.4,60.6,1011.2,990.2,10.1,3.9,5.8,85.3,64.6,0.24,0.0,2013,7,12,0,1,0,0,1,0
71.6,57.1,1013.1,992.1,11.1,3.9,5.8,79.7,62.4,0.12,0.0,2013,7,13,0,0,0,0,0,0
66.6,56.1,1012.1,990.9,9.7,3.2,5.8,76.5,58.3,0.0,0.0,2013,7,14,0,0,0,0,0,0
65.7,56.8,1011.8,990.5,9.3,5.5,7.8,77.4,58.1,0.0,0.0,2013,7,15,0,0,0,0,0,0
67.1,57.6,1014.6,993.3,9.5,3.9,5.8,78.3,55.2,0.0,0.0,2013,7,16,0,0,0,0,0,0
66.2,55.6,1018.0,996.6,11.9,4.9,9.7,74.8,55.9,0.01,0.0,2013,7,17,0,0,0,0,0,0
68.8,55.4,1018.5,997.2,12.4,5.1,7.8,78.4,56.7,0.02,0.0,2013,7,18,0,0,0,0,0,0
69.3,58.4,1015.9,994.7,11.5,3.9,3.9,82.8,59.0,0.03,0.0,2013,7,19,0,0,0,0,1,0
66.5,58.6,1011.6,990.4,12.4,3.3,5.8,77.7,58.1,1.1,0.0,2013,7,20,0,1,0,0,0,0
61.5,48.9,1014.3,992.8,11.0,4.9,7.8,68.7,49.5,0.7400000000000001,0.0,2013,7,21,0,0,0,0,0,0
65.1,50.5,1011.3,990.0,12.4,4.7,7.8,75.6,54.7,0.3800000000000001,0.0,2013,7,22,0,0,0,0,0,0
64.0,46.0,1009.0,987.7,12.4,6.1,9.7,76.8,51.6,0.02,0.0,2013,7,23,0,0,0,0,0,0
65.4,56.5,1010.1,988.9,12.4,3.9,5.8,72.9,61.5,0.02,0.0,2013,7,24,0,0,0,0,0,0
66.2,58.7,1011.7,990.5,8.0,3.6,3.9,76.5,56.1,0.02,0.0,2013,7,25,0,1,0,0,0,0
67.5,58.6,1011.5,990.4,9.9,4.1,7.8,77.5,59.0,0.022222222222222223,0.0,2013,7,26,0,0,0,0,0,0
66.5,57.3,1012.9,991.6,9.3,5.2,9.7,75.7,59.7,0.024444444444444446,0.0,2013,7,27,0,0,0,0,0,0
71.3,57.9,1015.0,993.9,11.7,3.1,3.9,84.2,57.7,0.02666666666666667,0.0,2013,7,28,0,0,0,0,0,0
75.5,58.4,1014.7,993.8,11.8,3.6,5.8,87.4,63.1,0.028888888888888888,0.0,2013,7,29,0,0,0,0,0,0
74.1,55.5,1011.5,990.6,12.4,2.2,3.9,85.8,58.6,0.03111111111111111,0.0,2013,7,30,0,0,0,0,0,0
74.5,55.8,1009.0,988.1,12.4,4.4,5.8,86.2,64.2,0.03333333333333333,0.0,2013,7,31,0,0,0,0,0,0
71.4,59.8,1013.0,992.0,10.9,5.3,7.8,80.4,64.4,0.035555555555555556,0.0,2013,8,1,0,0,0,0,0,0
69.8,54.2,1015.1,993.9,10.4,4.1,5.8,80.1,60.8,0.03777777777777778,0.0,2013,8,2,0,0,0,0,0,0
67.4,55.8,1013.9,992.7,9.8,5.1,7.8,77.7,58.8,0.04,0.0,2013,8,3,0,0,0,0,0,0
68.9,55.2,1016.5,995.3,9.7,6.4,7.8,78.8,57.0,0.036923076923076927,0.0,2013,8,4,0,0,0,0,0,0
71.6,55.1,1017.3,996.2,12.4,6.2,9.7,83.1,60.4,0.033846153846153845,0.0,2013,8,5,0,0,0,0,0,0
74.2,52.3,1016.9,995.9,12.4,5.5,9.7,83.7,59.7,0.03076923076923077,0.0,2013,8,6,0,0,0,0,0,0
73.3,57.1,1016.4,995.4,12.4,5.3,9.7,86.7,58.1,0.02769230769230769,0.0,2013,8,7,0,0,0,0,0,0
76.8,58.2,1017.5,996.6,12.4,3.2,5.8,89.8,63.3,0.024615384615384615,0.0,2013,8,8,0,0,0,0,0,0
76.9,54.5,1016.6,995.7,12.4,5.3,7.8,89.2,64.8,0.021538461538461538,0.0,2013,8,9,0,0,0,0,0,0
75.9,51.3,1014.2,993.3,12.4,4.1,7.8,87.4,61.0,0.01846153846153846,0.0,2013,8,10,0,0,0,0,0,0
76.3,53.4,1012.1,991.2,12.4,2.5,3.9,89.4,61.2,0.015384615384615382,0.0,2013,8,11,0,0,0,0,0,0
74.5,60.5,1013.8,992.9,11.7,6.8,9.7,88.2,64.2,0.012307692307692304,0.0,2013,8,12,0,0,0,0,1,0
76.8,59.9,1014.0,993.1,12.4,3.6,5.8,89.2,64.8,0.00923076923076923,0.0,2013,8,13,0,0,0,0,0,0
78.0,56.9,1014.1,993.3,12.4,3.6,5.8,91.9,63.5,0.006153846153846149,0.0,2013,8,14,0,0,0,0,0,0
69.9,54.1,1018.2,997.0,12.4,10.2,15.5,79.2,63.0,0.0030769230769230743,0.0,2013,8,15,0,0,0,0,0,0
69.6,46.0,1020.6,999.3,12.4,8.0,11.7,80.1,60.4,0.0,0.0,2013,8,16,0,0,0,0,0,0
68.6,46.3,1019.4,998.0,12.4,7.0,11.7,81.3,56.7,0.0022222222222222222,0.0,2013,8,17,0,0,0,0,0,0
69.7,46.4,1018.6,997.3,12.4,4.6,5.8,82.9,55.0,0.0044444444444444444,0.0,2013,8,18,0,0,0,0,0,0
71.2,45.8,1018.1,996.9,12.4,3.9,7.8,84.6,58.6,0.006666666666666667,0.0,2013,8,19,0,0,0,0,0,0
72.2,46.3,1018.4,997.2,12.4,4.6,9.7,85.5,56.3,0.008888888888888889,0.0,2013,8,20,0,0,0,0,0,0
71.4,45.0,1019.7,998.5,12.4,4.1,5.8,83.8,57.0,0.011111111111111112,0.0,2013,8,21,0,0,0,0,0,0
71.5,47.1,1017.6,996.4,12.4,2.6,3.9,83.8,57.2,0.013333333333333334,0.0,2013,8,22,0,0,0,0,0,0
68.4,53.4,1015.3,994.0,11.5,6.1,9.7,81.0,59.2,0.015555555555555557,0.0,2013,8,23,0,0,0,0,0,0
65.5,50.8,1014.4,993.0,11.7,4.6,5.8,78.4,52.3,0.017777777777777778,0.0,2013,8,24,0,0,0,0,0,0
64.6,55.3,1014.8,993.4,9.9,2.8,5.8,73.9,59.0,0.02,0.0,2013,8,25,0,1,0,0,0,0
59.7,57.4,1015.5,993.9,4.8,6.2,7.8,63.9,57.4,0.39,0.0,2013,8,26,0,1,0,0,0,0
58.7,55.1,1015.3,993.7,5.2,6.2,7.8,65.1,55.6,0.12,0.0,2013,8,27,0,1,0,0,0,0
62.6,55.2,1015.7,994.3,7.3,3.9,5.8,74.5,50.0,0.0,0.0,2013,8,28,1,1,0,0,0,0
63.6,60.7,1012.2,990.9,3.9,3.6,5.8,70.0,59.9,0.39,0.0,2013,8,29,0,1,0,0,0,0
58.2,55.3,1012.7,991.1,7.2,3.6,7.8,61.2,56.3,0.0,0.0,2013,8,30,0,0,0,0,0,0
60.9,54.3,1012.2,990.8,9.1,5.8,7.8,70.9,55.4,0.0,0.0,2013,8,31,0,0,0,0,0,0
65.1,51.4,1014.5,993.2,12.4,3.6,5.8,76.6,52.3,0.0,0.0,2013,9,1,0,0,0,0,0,0
62.6,51.2,1016.0,994.5,10.3,2.7,5.8,71.4,55.8,0.0,0.0,2013,9,2,0,0,0,0,0,0
57.0,46.1,1010.8,989.2,12.4,11.1,44.7,68.7,50.2,0.0,0.0,2013,9,3,0,1,0,0,0,0
54.9,49.2,1012.4,990.7,9.6,6.9,11.7,64.6,49.1,0.04,0.0,2013,9,4,0,0,0,0,0,0
55.2,45.1,1014.7,992.9,10.4,4.6,9.7,64.4,49.1,0.025,0.0,2013,9,5,0,0,0,0,0,0
54.0,44.5,1012.5,990.7,8.1,4.2,5.8,64.6,45.9,0.01,0.0,2013,9,6,0,1,0,0,0,0
56.9,52.4,1016.2,994.5,9.9,3.6,5.8,61.0,52.2,0.08,0.0,2013,9,7,0,1,0,0,0,0
59.0,49.1,1021.0,999.3,9.9,7.0,9.7,66.6,52.0,0.05333333333333333,0.0,2013,9,8,0,0,0,0,0,0
62.9,55.4,1017.9,996.5,8.5,5.4,7.8,70.2,51.1,0.0,0.0,2013,9,10,0,1,0,0,0,0
63.4,58.8,1017.5,996.1,5.6,5.3,7.8,73.6,53.2,0.275,0.0,2013,9,11,1,0,0,0,0,0
61.2,58.3,1016.2,994.7,4.2,6.1,9.7,67.5,57.9,0.55,0.0,2013,9,12,0,1,0,0,0,0
60.1,57.7,1011.9,990.4,3.6,4.4,7.8,65.5,57.9,0.51,0.0,2013,9,13,0,1,0,0,0,0
54.3,52.4,1007.1,985.5,3.6,4.7,9.7,57.6,51.8,0.33,0.0,2013,9,14,0,1,0,0,0,0
55.1,52.8,1000.9,979.5,4.5,6.2,11.7,60.6,50.4,1.18,0.0,2013,9,15,0,1,0,0,0,0
61.1,54.9,1006.9,985.6,10.1,2.6,3.9,68.7,54.0,0.0,0.0,2013,9,16,0,0,0,0,0,0
62.7,55.3,1004.6,983.3,9.5,4.4,7.8,72.7,57.0,0.06,0.0,2013,9,17,0,0,0,0,0,0
56.9,53.7,1000.5,979.1,8.4,5.5,9.7,68.5,48.6,0.12,0.0,2013,9,18,1,0,0,0,0,0
53.3,47.1,1001.7,980.2,8.9,4.4,7.8,61.7,44.8,0.0,0.0,2013,9,19,0,0,0,0,0,0
53.1,46.3,1007.3,985.6,9.1,6.9,9.7,57.2,48.0,0.0,0.0,2013,9,20,0,1,0,0,0,0
55.6,46.6,1012.1,990.4,9.3,5.6,7.8,64.2,50.7,0.01,0.0,2013,9,21,0,1,0,0,0,0
55.1,50.3,1015.7,993.9,9.9,4.6,7.8,63.1,49.1,0.0,0.0,2013,9,22,0,0,0,0,0,0
52.7,48.4,1007.5,985.8,8.3,6.1,7.8,57.4,48.6,0.04,0.0,2013,9,23,0,1,0,0,0,0
51.5,42.3,1002.7,981.0,9.9,7.0,9.7,57.0,47.3,0.08,0.0,2013,9,24,0,0,0,0,0,0
49.1,40.2,1009.9,987.9,12.4,4.6,7.8,55.9,42.6,0.06666666666666667,0.0,2013,9,25,0,0,0,0,0,0
52.2,44.8,1011.2,989.4,9.9,7.0,11.7,59.4,42.1,0.05333333333333333,0.0,2013,9,26,0,1,0,0,0,0
46.7,37.6,1013.8,991.7,10.1,6.1,9.7,54.5,38.5,0.04,0.0,2013,9,27,0,0,0,0,0,0
